date,away,away-score,home-score,home,win,loss
10/22/2024,NYK,109,132,BOS,BOS,NYK
10/22/2024,MIN,103,110,LAL,LAL,MIN
10/23/2024,IND,115,109,DET,IND,DET
10/23/2024,BKN,116,120,ATL,ATL,BKN
10/23/2024,ORL,116,97,MIA,ORL,MIA
10/23/2024,MIL,124,109,PHI,MIL,PHI
10/23/2024,CLE,136,106,TOR,CLE,TOR
10/23/2024,CHA,110,105,HOU,CHA,HOU
10/23/2024,CHI,111,123,NOP,NOP,CHI
10/23/2024,MEM,126,124,UTA,MEM,UTA
10/23/2024,PHX,116,113,LAC,PHX,LAC
10/23/2024,GSW,140,104,POR,GSW,POR
10/24/2024,BOS,122,102,WAS,BOS,WAS
10/24/2024,SAS,109,120,DAL,DAL,SAS
10/24/2024,MIN,117,115,SAC,MIN,SAC
10/24/2024,OKC,102,87,DEN,OKC,DEN
10/25/2024,BKN,101,116,ORL,ORL,BKN
10/25/2024,PHI,107,115,TOR,TOR,PHI
10/25/2024,CHA,120,125,ATL,ATL,CHA
10/25/2024,DET,101,113,CLE,CLE,DET
10/25/2024,IND,98,123,NYK,NYK,IND
10/25/2024,MEM,108,128,HOU,HOU,MEM
10/25/2024,CHI,133,122,MIL,CHI,MIL
10/25/2024,GSW,127,86,UTA,GSW,UTA
10/25/2024,PHX,116,123,LAL,LAL,PHX
10/25/2024,NOP,105,103,POR,NOP,POR
10/26/2024,LAC,109,104,DEN,LAC,DEN
10/26/2024,CLE,135,116,WAS,CLE,WAS
10/26/2024,BOS,124,118,DET,BOS,DET
10/26/2024,MIA,114,106,CHA,MIA,CHA
10/26/2024,ORL,111,124,MEM,MEM,ORL
10/26/2024,TOR,101,112,MIN,MIN,TOR
10/26/2024,OKC,114,95,CHI,OKC,CHI
10/26/2024,HOU,106,109,SAS,SAS,HOU
10/26/2024,DAL,102,114,PHX,PHX,DAL
10/26/2024,SAC,127,131,LAL,LAL,SAC
10/27/2024,PHI,118,114,IND,PHI,IND
10/27/2024,NOP,103,125,POR,POR,NOP
10/27/2024,MIL,102,115,BKN,BKN,MIL
10/27/2024,ATL,104,128,OKC,OKC,ATL
10/27/2024,LAC,112,104,GSW,LAC,GSW
10/28/2024,IND,115,119,ORL,ORL,IND
10/28/2024,WAS,121,119,ATL,WAS,ATL
10/28/2024,MIL,108,119,BOS,BOS,MIL
10/28/2024,DEN,127,125,TOR,DEN,TOR
10/28/2024,DET,98,106,MIA,MIA,DET
10/28/2024,CLE,110,104,NYK,CLE,NYK
10/28/2024,HOU,106,101,SAS,HOU,SAS
10/28/2024,CHI,126,123,MEM,CHI,MEM
10/28/2024,UTA,102,110,DAL,DAL,UTA
10/28/2024,POR,98,111,SAC,SAC,POR
10/28/2024,LAL,105,109,PHX,PHX,LAL
10/29/2024,DEN,144,139,BKN,DEN,BKN
10/29/2024,DAL,120,114,MIN,DAL,MIN
10/29/2024,SAC,113,96,UTA,SAC,UTA
10/29/2024,NOP,106,124,GSW,GSW,NOP
10/30/2024,DET,105,95,PHI,DET,PHI
10/30/2024,ATL,120,133,WAS,WAS,ATL
10/30/2024,BOS,132,135,IND,IND,BOS
10/30/2024,LAL,110,134,CLE,CLE,LAL
10/30/2024,TOR,133,138,CHA,CHA,TOR
10/30/2024,NYK,116,107,MIA,NYK,MIA
10/30/2024,ORL,99,102,CHI,CHI,ORL
10/30/2024,BKN,119,106,MEM,BKN,MEM
10/30/2024,SAS,93,105,OKC,OKC,SAS
10/30/2024,NOP,89,104,GSW,GSW,NOP
10/30/2024,POR,106,105,LAC,POR,LAC
10/31/2024,MIL,99,122,MEM,MEM,MIL
10/31/2024,HOU,108,102,DAL,HOU,DAL
10/31/2024,SAS,106,88,UTA,SAS,UTA
10/31/2024,PHX,125,119,LAC,PHX,LAC
11/1/2024,BOS,124,109,CHA,BOS,CHA
11/1/2024,ORL,109,120,CLE,CLE,ORL
11/1/2024,NYK,128,98,DET,NYK,DET
11/1/2024,SAC,123,115,ATL,SAC,ATL
11/1/2024,CHI,112,120,BKN,BKN,CHI
11/1/2024,LAL,131,125,TOR,LAL,TOR
11/1/2024,IND,118,125,NOP,NOP,IND
11/1/2024,DEN,116,119,MIN,MIN,DEN
11/1/2024,OKC,137,114,POR,OKC,POR
11/2/2024,BOS,113,103,CHA,BOS,CHA
11/2/2024,MEM,124,107,PHI,MEM,PHI
11/2/2024,SAC,128,131,TOR,TOR,SAC
11/2/2024,GSW,127,121,HOU,GSW,HOU
11/2/2024,CLE,114,113,MIL,CLE,MIL
11/2/2024,MIN,103,113,SAS,SAS,MIN
11/2/2024,MIA,118,98,WAS,MIA,WAS
11/2/2024,UTA,103,129,DEN,DEN,UTA
11/2/2024,POR,97,103,PHX,PHX,POR
11/2/2024,OKC,105,92,LAC,OKC,LAC
11/3/2024,DET,106,92,BKN,DET,BKN
11/3/2024,ATL,126,111,NOP,ATL,NOP
11/3/2024,ORL,85,108,DAL,DAL,ORL
11/4/2024,MIL,114,116,CLE,CLE,MIL
11/4/2024,GSW,125,112,WAS,GSW,WAS
11/4/2024,LAL,103,115,DET,DET,LAL
11/4/2024,BOS,123,93,ATL,BOS,ATL
11/4/2024,MEM,104,106,BKN,BKN,MEM
11/4/2024,SAC,111,110,MIA,SAC,MIA
11/4/2024,UTA,135,126,CHI,UTA,CHI
11/4/2024,NYK,97,109,HOU,HOU,NYK
11/4/2024,CHA,93,114,MIN,MIN,CHA
11/4/2024,ORL,86,102,OKC,OKC,ORL
11/4/2024,POR,118,100,NOP,POR,NOP
11/4/2024,IND,134,127,DAL,IND,DAL
11/4/2024,TOR,119,121,DEN,DEN,TOR
11/4/2024,PHI,116,118,PHX,PHX,PHI
11/4/2024,SAS,104,113,LAC,LAC,SAS
11/6/2024,DET,107,108,CHA,CHA,DET
11/6/2024,ORL,111,118,IND,IND,ORL
11/6/2024,NYK,116,121,ATL,ATL,NYK
11/6/2024,GSW,118,112,BOS,GSW,BOS
11/6/2024,SAS,100,127,HOU,HOU,SAS
11/6/2024,LAL,114,131,MEM,MEM,LAL
11/6/2024,CLE,131,122,NOP,CLE,NOP
11/6/2024,CHI,99,119,DAL,DAL,CHI
11/6/2024,OKC,122,124,DEN,DEN,OKC
11/6/2024,MIA,112,115,PHX,PHX,MIA
11/6/2024,PHI,98,110,LAC,LAC,PHI
11/6/2024,TOR,107,122,SAC,SAC,TOR
11/7/2024,MIN,135,119,CHI,MIN,CHI
11/7/2024,UTA,100,123,MIL,MIL,UTA
11/7/2024,POR,105,118,SAS,SAS,POR
11/8/2024,IND,83,103,CHA,CHA,IND
11/8/2024,ATL,121,122,DET,DET,ATL
11/8/2024,NOP,88,115,ORL,ORL,NOP
11/8/2024,BKN,104,108,BOS,BOS,BKN
11/8/2024,GSW,117,136,CLE,CLE,GSW
11/8/2024,PHX,114,113,DAL,PHX,DAL
11/8/2024,MIL,94,116,NYK,NYK,MIL
11/8/2024,WAS,104,128,MEM,MEM,WAS
11/8/2024,HOU,107,126,OKC,OKC,HOU
11/8/2024,MIA,122,135,DEN,DEN,MIA
11/8/2024,POR,102,127,MIN,MIN,POR
11/8/2024,PHI,106,116,LAL,LAL,PHI
11/8/2024,LAC,107,98,SAC,LAC,SAC
11/9/2024,UTA,111,110,SAS,UTA,SAS
11/9/2024,CHI,125,113,ATL,CHI,ATL
11/9/2024,BKN,100,105,CLE,CLE,BKN
11/9/2024,TOR,103,105,LAC,LAC,TOR
11/10/2024,HOU,101,99,DET,HOU,DET
11/10/2024,BOS,113,107,MIL,BOS,MIL
11/10/2024,NYK,121,132,IND,IND,NYK
11/10/2024,WAS,94,121,ORL,ORL,WAS
11/10/2024,MIA,95,94,MIN,MIA,MIN
11/10/2024,GSW,127,116,OKC,GSW,OKC
11/10/2024,CHA,105,107,PHI,PHI,CHA
11/10/2024,DAL,120,122,DEN,DEN,DAL
11/10/2024,SAC,127,118,PHX,SAC,PHX
11/10/2024,MEM,134,89,POR,MEM,POR
11/10/2024,TOR,103,123,LAL,LAL,TOR
11/11/2024,CLE,119,113,CHI,CLE,CHI
11/11/2024,WAS,92,107,HOU,HOU,WAS
11/11/2024,BKN,107,105,NOP,BKN,NOP
11/11/2024,LAC,128,134,OKC,OKC,LAC
11/11/2024,SAC,96,116,SAS,SAS,SAC
11/12/2024,ATL,117,116,BOS,ATL,BOS
11/12/2024,MIA,121,123,DET,DET,MIA
11/12/2024,CHA,89,114,ORL,ORL,CHA
11/12/2024,NYK,111,99,PHI,NYK,PHI
11/12/2024,TOR,85,99,MIL,MIL,TOR
11/12/2024,PHX,120,112,UTA,PHX,UTA
11/12/2024,DAL,117,120,GSW,GSW,DAL
11/12/2024,MIN,108,122,POR,POR,MIN
11/13/2024,IND,90,94,ORL,ORL,IND
11/13/2024,BOS,139,114,BKN,BOS,BKN
11/13/2024,CHI,124,123,NYK,CHI,NYK
11/13/2024,NOP,88,106,OKC,OKC,NOP
11/13/2024,CLE,114,106,PHI,CLE,PHI
11/13/2024,LAC,103,111,HOU,HOU,LAC
11/13/2024,DET,120,127,MIL,MIL,DET
11/13/2024,WAS,130,139,SAS,SAS,WAS
11/13/2024,MEM,123,128,LAL,LAL,MEM
11/13/2024,MIN,98,106,POR,POR,MIN
11/13/2024,PHX,104,127,SAC,SAC,PHX
11/14/2024,DAL,113,115,UTA,UTA,DAL
11/15/2024,MIA,124,111,IND,MIA,IND
11/15/2024,PHI,86,98,ORL,ORL,PHI
11/15/2024,DET,99,95,TOR,DET,TOR
11/15/2024,WAS,117,129,ATL,ATL,WAS
11/15/2024,CHI,126,144,CLE,CLE,CHI
11/15/2024,BKN,122,124,NYK,NYK,BKN
11/15/2024,LAL,120,115,SAS,LAL,SAS
11/15/2024,LAC,104,125,HOU,HOU,LAC
11/15/2024,DEN,94,101,NOP,NOP,DEN
11/15/2024,PHX,83,99,OKC,OKC,PHX
11/15/2024,MEM,118,123,GSW,GSW,MEM
11/15/2024,MIN,130,126,SAC,MIN,SAC
11/16/2024,MIL,114,115,CHA,CHA,MIL
11/16/2024,TOR,123,126,BOS,BOS,TOR
11/16/2024,LAL,104,99,NOP,LAL,NOP
11/16/2024,SAS,93,110,DAL,DAL,SAS
11/16/2024,UTA,117,121,SAC,SAC,UTA
11/17/2024,PHX,117,120,MIN,MIN,PHX
11/17/2024,MIA,110,119,IND,IND,MIA
11/17/2024,CHA,114,128,CLE,CLE,CHA
11/17/2024,DEN,90,105,MEM,MEM,DEN
11/17/2024,ATL,110,114,POR,POR,ATL
11/17/2024,DET,124,104,WAS,DET,WAS
11/17/2024,HOU,143,107,CHI,HOU,CHI
11/17/2024,BKN,104,114,NYK,NYK,BKN
11/17/2024,DAL,121,119,OKC,DAL,OKC
11/17/2024,UTA,105,116,LAC,LAC,UTA
11/18/2024,CHI,122,112,DET,CHI,DET
11/18/2024,PHI,89,106,MIA,MIA,PHI
11/18/2024,WAS,106,134,NYK,NYK,WAS
11/18/2024,IND,119,130,TOR,TOR,IND
11/18/2024,HOU,100,101,MIL,MIL,HOU
11/18/2024,ORL,109,99,PHX,ORL,PHX
11/18/2024,ATL,109,108,SAC,ATL,SAC
11/18/2024,GSW,99,102,LAC,LAC,GSW
11/19/2024,CLE,117,120,BOS,BOS,CLE
11/19/2024,CHA,115,116,BKN,BKN,CHA
11/19/2024,DEN,122,110,MEM,DEN,MEM
11/19/2024,NOP,91,132,DAL,DAL,NOP
11/19/2024,OKC,104,110,SAS,SAS,OKC
11/19/2024,UTA,118,124,LAL,LAL,UTA
11/20/2024,NOP,100,128,CLE,CLE,NOP
11/20/2024,CHI,106,122,MIL,MIL,CHI
11/20/2024,IND,113,130,HOU,HOU,IND
11/20/2024,PHI,111,117,MEM,MEM,PHI
11/20/2024,POR,99,109,OKC,OKC,POR
11/20/2024,ATL,97,120,GSW,GSW,ATL
11/20/2024,NYK,138,122,PHX,NYK,PHX
11/20/2024,ORL,93,104,LAC,LAC,ORL
11/21/2024,DET,121,123,CHA,CHA,DET
11/21/2024,MIN,105,110,TOR,TOR,MIN
11/21/2024,UTA,118,126,SAS,SAS,UTA
11/21/2024,ORL,119,118,LAL,ORL,LAL
11/22/2024,BKN,98,113,PHI,PHI,BKN
11/22/2024,BOS,108,96,WAS,BOS,WAS
11/22/2024,GSW,112,108,NOP,GSW,NOP
11/22/2024,ATL,122,136,CHI,CHI,ATL
11/22/2024,POR,88,116,HOU,HOU,POR
11/22/2024,IND,117,129,MIL,MIL,IND
11/22/2024,DAL,123,120,DEN,DAL,DEN
11/22/2024,SAC,88,104,LAC,LAC,SAC
11/23/2024,NYK,106,121,UTA,UTA,NYK
11/23/2024,DET,100,111,ORL,ORL,DET
11/23/2024,MEM,142,131,CHI,MEM,CHI
11/23/2024,POR,104,98,HOU,POR,HOU
11/23/2024,CHA,119,125,MIL,MIL,CHA
11/23/2024,GSW,94,104,SAS,SAS,GSW
11/23/2024,DEN,127,102,LAL,DEN,LAL
11/24/2024,MIN,105,107,BOS,BOS,MIN
11/24/2024,WAS,103,115,IND,IND,WAS
11/24/2024,DAL,118,123,MIA,MIA,DAL
11/24/2024,LAC,125,99,PHI,LAC,PHI
11/24/2024,TOR,108,122,CLE,CLE,TOR
11/24/2024,BKN,108,103,SAC,BKN,SAC
11/25/2024,ORL,95,84,CHA,ORL,CHA
11/25/2024,TOR,100,102,DET,DET,TOR
11/25/2024,NOP,110,114,IND,IND,NOP
11/25/2024,DAL,129,119,ATL,DAL,ATL
11/25/2024,LAC,94,126,BOS,BOS,LAC
11/25/2024,POR,98,123,MEM,MEM,POR
11/25/2024,NYK,145,118,DEN,NYK,DEN
11/25/2024,BKN,128,120,GSW,BKN,GSW
11/25/2024,OKC,130,109,SAC,OKC,SAC
11/26/2024,CHI,127,108,WAS,CHI,WAS
11/26/2024,MIL,106,103,MIA,MIL,MIA
11/26/2024,HOU,117,111,MIN,HOU,MIN
11/26/2024,SAS,128,115,UTA,SAS,UTA
11/26/2024,LAL,100,127,PHX,PHX,LAL
11/27/2024,MIA,98,94,CHA,MIA,CHA
11/27/2024,ATL,135,124,CLE,ATL,CLE
11/27/2024,POR,114,121,IND,IND,POR
11/27/2024,CHI,119,133,ORL,ORL,CHI
11/27/2024,HOU,122,115,PHI,HOU,PHI
11/27/2024,LAC,121,96,WAS,LAC,WAS
11/27/2024,NYK,114,129,DAL,DAL,NYK
11/27/2024,DET,111,131,MEM,MEM,DET
11/27/2024,SAC,115,104,MIN,SAC,MIN
11/27/2024,TOR,119,93,NOP,TOR,NOP
11/27/2024,LAL,119,101,SAS,LAL,SAS
11/27/2024,BKN,127,117,PHX,BKN,PHX
11/27/2024,DEN,122,103,UTA,DEN,UTA
11/27/2024,OKC,105,101,GSW,OKC,GSW
11/29/2024,NYK,99,98,CHA,NYK,CHA
11/29/2024,CLE,101,117,ATL,ATL,CLE
11/29/2024,NOP,109,120,MEM,MEM,NOP
11/29/2024,ORL,123,100,BKN,ORL,BKN
11/29/2024,LAC,92,93,MIN,MIN,LAC
11/29/2024,BOS,138,129,CHI,BOS,CHI
11/29/2024,DET,130,106,IND,DET,IND
11/29/2024,TOR,111,121,MIA,MIA,TOR
11/29/2024,OKC,101,93,LAL,OKC,LAL
11/29/2024,SAC,106,115,POR,POR,SAC
11/30/2024,ATL,107,104,CHA,ATL,CHA
11/30/2024,PHI,111,96,DET,PHI,DET
11/30/2024,WAS,114,124,MIL,MIL,WAS
11/30/2024,GSW,105,113,PHX,PHX,GSW
11/30/2024,DAL,106,94,UTA,DAL,UTA
12/1/2024,ORL,100,92,BKN,ORL,BKN
12/1/2024,IND,121,136,MEM,MEM,IND
12/1/2024,BOS,111,115,CLE,CLE,BOS
12/1/2024,NOP,85,118,NYK,NYK,NOP
12/1/2024,MIA,116,119,TOR,TOR,MIA
12/1/2024,OKC,116,119,HOU,HOU,OKC
12/1/2024,LAL,105,104,UTA,LAL,UTA
12/1/2024,DAL,137,131,POR,DAL,POR
12/1/2024,SAS,127,125,SAC,SAS,SAC
12/1/2024,DEN,122,126,LAC,LAC,DEN
12/2/2024,NOP,112,124,ATL,ATL,NOP
12/2/2024,MIA,89,108,BOS,BOS,MIA
12/2/2024,BKN,102,128,CHI,CHI,BKN
12/2/2024,LAL,80,109,MIN,MIN,LAL
12/3/2024,PHI,110,104,CHA,PHI,CHA
12/3/2024,WAS,87,118,CLE,CLE,WAS
12/3/2024,MIL,128,107,DET,MIL,DET
12/3/2024,ORL,106,121,NYK,NYK,ORL
12/3/2024,IND,111,122,TOR,TOR,IND
12/3/2024,UTA,106,133,OKC,OKC,UTA
12/3/2024,MEM,116,121,DAL,DAL,MEM
12/3/2024,SAS,93,104,PHX,PHX,SAS
12/3/2024,GSW,115,119,DEN,DEN,GSW
12/3/2024,HOU,111,120,SAC,SAC,HOU
12/3/2024,POR,105,127,LAC,LAC,POR
12/4/2024,DET,120,130,BOS,BOS,DET
12/4/2024,IND,90,99,BKN,BKN,IND
12/4/2024,LAL,93,134,MIA,MIA,LAL
12/4/2024,ORL,106,102,PHI,ORL,PHI
12/4/2024,ATL,119,104,MIL,ATL,MIL
12/4/2024,MIN,108,80,LAC,MIN,LAC
12/5/2024,DEN,114,126,CLE,CLE,DEN
12/5/2024,DAL,137,101,WAS,DAL,WAS
12/5/2024,CHA,101,125,NYK,NYK,CHA
12/5/2024,OKC,129,92,TOR,OKC,TOR
12/5/2024,SAC,110,115,MEM,MEM,SAC
12/5/2024,PHX,124,126,NOP,NOP,PHX
12/5/2024,CHI,139,124,SAS,CHI,SAS
12/5/2024,HOU,93,99,GSW,GSW,HOU
12/6/2024,ORL,94,102,PHI,PHI,ORL
12/6/2024,LAL,132,134,ATL,ATL,LAL
12/6/2024,MIL,105,111,BOS,BOS,MIL
12/6/2024,IND,132,123,CHI,IND,CHI
12/6/2024,SAC,140,113,SAS,SAC,SAS
12/6/2024,MIN,107,90,GSW,MIN,GSW
12/6/2024,UTA,141,99,POR,UTA,POR
12/7/2024,CLE,116,102,CHA,CLE,CHA
12/7/2024,OKC,119,109,NOP,OKC,NOP
12/7/2024,DEN,113,122,WAS,WAS,DEN
12/7/2024,DET,120,111,NYK,DET,NYK
12/7/2024,DAL,125,118,TOR,DAL,TOR
12/7/2024,MEM,127,121,BOS,MEM,BOS
12/7/2024,PHX,111,121,MIA,MIA,PHX
12/8/2024,PHI,108,100,CHI,PHI,CHI
12/8/2024,MIL,118,113,BKN,MIL,BKN
12/8/2024,CHA,113,109,IND,CHA,IND
12/8/2024,DEN,141,111,ATL,DEN,ATL
12/8/2024,CLE,113,122,MIA,MIA,CLE
12/8/2024,PHX,110,115,ORL,ORL,PHX
12/8/2024,NOP,116,121,SAS,SAS,NOP
12/8/2024,MEM,140,112,WAS,MEM,WAS
12/8/2024,MIN,106,114,GSW,GSW,MIN
12/8/2024,HOU,117,106,LAC,HOU,LAC
12/8/2024,UTA,97,141,SAC,SAC,UTA
12/8/2024,POR,98,107,LAL,LAL,POR
12/9/2024,NYK,113,108,TOR,NYK,TOR
12/10/2024,ORL,109,114,MIL,MIL,ORL
12/10/2024,DAL,104,118,OKC,OKC,DAL
12/11/2024,ATL,108,100,NYK,ATL,NYK
12/11/2024,GSW,90,91,HOU,HOU,GSW
12/12/2024,DET,99,123,BOS,BOS,DET
12/12/2024,TOR,104,114,MIA,MIA,TOR
12/12/2024,SAC,111,109,NOP,SAC,NOP
12/13/2024,WAS,105,115,CLE,CLE,WAS
12/13/2024,IND,121,107,PHI,IND,PHI
12/13/2024,CHA,95,109,CHI,CHI,CHA
12/13/2024,BKN,119,135,MEM,MEM,BKN
12/13/2024,LAL,87,97,MIN,MIN,LAL
12/13/2024,LAC,98,120,DEN,DEN,LAC
12/13/2024,PHX,134,126,UTA,PHX,UTA
12/13/2024,SAS,118,116,POR,SAS,POR
12/14/2024,ATL,102,110,MIL,MIL,ATL
12/14/2024,HOU,96,111,OKC,OKC,HOU
12/15/2024,NOP,104,119,IND,IND,NOP
12/15/2024,NYK,100,91,ORL,NYK,ORL
12/15/2024,BOS,112,98,WAS,BOS,WAS
12/15/2024,MIN,106,92,SAS,MIN,SAS
12/15/2024,POR,109,116,PHX,PHX,POR
12/15/2024,DAL,143,133,GSW,DAL,GSW
12/15/2024,MEM,110,116,LAL,LAL,MEM
12/16/2024,PHI,121,108,CHA,PHI,CHA
12/16/2024,MIA,124,125,DET,DET,MIA
12/16/2024,CLE,130,101,BKN,CLE,BKN
12/16/2024,CHI,122,121,TOR,CHI,TOR
12/16/2024,DEN,130,129,SAC,DEN,SAC
12/16/2024,UTA,107,144,LAC,LAC,UTA
12/19/2024,UTA,126,119,DET,UTA,DET
12/19/2024,OKC,105,99,ORL,OKC,ORL
12/19/2024,CHA,114,123,WAS,WAS,CHA
12/19/2024,CHI,117,108,BOS,CHI,BOS
12/19/2024,BKN,101,94,TOR,BKN,TOR
12/19/2024,NOP,113,133,HOU,HOU,NOP
12/19/2024,GSW,93,144,MEM,MEM,GSW
12/19/2024,ATL,126,133,SAS,SAS,ATL
12/19/2024,LAC,118,95,DAL,LAC,DAL
12/19/2024,IND,120,111,PHX,IND,PHX
12/19/2024,NYK,133,107,MIN,NYK,MIN
12/19/2024,DEN,124,126,POR,POR,DEN
12/19/2024,LAL,113,100,SAC,LAL,SAC
12/20/2024,CHA,98,108,PHI,PHI,CHA
12/20/2024,MIL,101,124,CLE,CLE,MIL
12/20/2024,OKC,104,97,MIA,OKC,MIA
12/21/2024,LAL,103,99,SAC,LAL,SAC
12/21/2024,MIA,114,121,ORL,ORL,MIA
12/21/2024,MEM,128,112,ATL,MEM,ATL
12/21/2024,UTA,105,94,BKN,UTA,BKN
12/21/2024,BOS,123,98,CHI,BOS,CHI
12/21/2024,PHI,99,126,CLE,CLE,PHI
12/21/2024,WAS,101,112,MIL,MIL,WAS
12/21/2024,GSW,113,103,MIN,GSW,MIN
12/21/2024,NYK,104,93,NOP,NYK,NOP
12/21/2024,LAC,97,113,DAL,DAL,LAC
12/21/2024,POR,94,114,SAS,SAS,POR
12/21/2024,DET,133,125,PHX,DET,PHX
12/22/2024,IND,122,95,SAC,IND,SAC
12/22/2024,HOU,114,110,TOR,HOU,TOR
12/22/2024,DEN,132,129,NOP,DEN,NOP
12/23/2024,HOU,114,101,CHA,HOU,CHA
12/23/2024,UTA,113,124,CLE,CLE,UTA
12/23/2024,BOS,104,108,ORL,ORL,BOS
12/23/2024,SAS,106,111,PHI,PHI,SAS
12/23/2024,MIN,104,117,ATL,ATL,MIN
12/23/2024,BKN,95,110,MIA,MIA,BKN
12/23/2024,TOR,125,139,NYK,NYK,TOR
12/23/2024,MIL,112,91,CHI,MIL,CHI
12/23/2024,LAC,114,110,MEM,LAC,MEM
12/23/2024,WAS,105,123,OKC,OKC,WAS
12/23/2024,POR,108,132,DAL,DAL,POR
12/23/2024,PHX,90,117,DEN,DEN,PHX
12/23/2024,IND,111,105,GSW,IND,GSW
12/23/2024,DET,117,114,LAL,DET,LAL
12/25/2024,SAS,114,117,NYK,NYK,SAS
12/25/2024,MIN,105,99,DAL,MIN,DAL
12/25/2024,PHI,118,114,BOS,PHI,BOS
12/25/2024,LAL,115,113,GSW,LAL,GSW
12/25/2024,DEN,100,110,PHX,PHX,DEN
12/26/2024,OKC,120,114,IND,OKC,IND
12/26/2024,MIA,89,88,ORL,MIA,ORL
12/26/2024,CHA,110,113,WAS,WAS,CHA
12/26/2024,CHI,133,141,ATL,ATL,CHI
12/26/2024,TOR,126,155,MEM,MEM,TOR
12/26/2024,BKN,111,105,MIL,BKN,MIL
12/26/2024,HOU,128,111,NOP,HOU,NOP
12/26/2024,UTA,120,122,POR,POR,UTA
12/26/2024,DET,114,113,SAC,DET,SAC
12/27/2024,NYK,108,85,ORL,NYK,ORL
12/27/2024,IND,105,142,BOS,BOS,IND
12/27/2024,SAS,96,87,BKN,SAS,BKN
12/27/2024,MIN,113,112,HOU,MIN,HOU
12/27/2024,MEM,132,124,NOP,MEM,NOP
12/27/2024,CLE,149,135,DEN,CLE,DEN
12/27/2024,DAL,98,89,PHX,DAL,PHX
12/27/2024,GSW,92,102,LAC,LAC,GSW
12/28/2024,MIA,110,120,ATL,ATL,MIA
12/28/2024,OKC,106,94,CHA,OKC,CHA
12/28/2024,NYK,136,132,WAS,NYK,WAS
12/28/2024,MIL,111,116,CHI,CHI,MIL
12/28/2024,PHX,105,109,GSW,GSW,PHX
12/28/2024,DET,121,134,DEN,DEN,DET
12/28/2024,PHI,114,111,UTA,PHI,UTA
12/28/2024,DAL,122,126,POR,POR,DAL
12/28/2024,SAC,122,132,LAL,LAL,SAC
12/29/2024,BKN,101,102,ORL,ORL,BKN
12/29/2024,IND,123,114,BOS,IND,BOS
12/29/2024,ATL,136,107,TOR,ATL,TOR
12/29/2024,MIA,104,100,HOU,MIA,HOU
12/29/2024,MEM,106,130,OKC,OKC,MEM
12/29/2024,SAS,110,112,MIN,MIN,SAS
12/30/2024,CHI,115,108,CHA,CHI,CHA
12/30/2024,NYK,126,106,WAS,NYK,WAS
12/30/2024,LAC,116,113,NOP,LAC,NOP
12/30/2024,DEN,132,121,UTA,DEN,UTA
12/30/2024,CLE,113,95,GSW,CLE,GSW
12/30/2024,PHI,125,103,POR,PHI,POR
12/30/2024,DAL,100,110,SAC,SAC,DAL
12/31/2024,TOR,71,125,BOS,BOS,TOR
12/31/2024,MIL,120,112,IND,MIL,IND
12/31/2024,LAC,86,122,SAS,SAS,LAC
12/31/2024,MIN,105,113,OKC,OKC,MIN
12/31/2024,CLE,122,110,LAL,CLE,LAL
12/31/2024,MEM,117,112,PHX,MEM,PHX
1/1/2025,ORL,96,105,DET,DET,ORL
1/1/2025,CHI,107,125,WAS,WAS,CHI
1/1/2025,NOP,108,119,MIA,MIA,NOP
1/1/2025,UTA,103,119,NYK,NYK,UTA
1/1/2025,BKN,113,130,TOR,TOR,BKN
1/1/2025,DAL,99,110,HOU,HOU,DAL
1/1/2025,ATL,120,139,DEN,DEN,ATL
1/1/2025,PHI,107,113,SAC,SAC,PHI
1/2/2025,IND,128,115,MIA,IND,MIA
1/2/2025,BOS,118,115,MIN,BOS,MIN
1/2/2025,BKN,113,110,MIL,BKN,MIL
1/2/2025,LAC,98,116,OKC,OKC,LAC
1/2/2025,PHI,105,139,GSW,GSW,PHI
1/2/2025,POR,106,114,LAL,LAL,POR
1/3/2025,CHA,94,98,DET,DET,CHA
1/3/2025,ORL,106,97,TOR,ORL,TOR
1/3/2025,BOS,109,86,HOU,BOS,HOU
1/3/2025,WAS,120,132,NOP,NOP,WAS
1/3/2025,NYK,107,117,OKC,OKC,NYK
1/3/2025,CLE,134,122,DAL,CLE,DAL
1/3/2025,SAS,113,110,DEN,SAS,DEN
1/3/2025,MEM,133,138,SAC,SAC,MEM
1/3/2025,ATL,102,119,LAL,LAL,ATL
